symbol_x,symbol_y
ASF1A,H3-5
BCL9,H3-5
H4C6,H3-5
H3-3B,H3-5
NASP,H3-5
SRSF1,H3-5
CREBBP,H3-5
BRD4,H3-5
KAT2B,H3-5
HAT1,H3-5
DNMT3A,H3-5
KAT6A,H3-5
DIDO1,H3-5
DNMT3L,H3-5
SETDB1,H3-5
KAT6B,H3-5
AIRE,H3-5
SPINDOC,H3-5
PYGO1,H3-5
CDY1,H3-5
CDY1B,H3-5
H2AC8,H3-5
ING2,H3-5
BPTF,H3-5
CBX2,H3-5
RAD9A,H3-5
KMT2E,H3-5
NSD3,H3-5
SGF29,H3-5
SUPT6H,H3-5
ING3,H3-5
CARM1,H3-5
DNMT3B,H3-5
H2AC20,H3-5
H3C13,H3-5
CBX3,H3-5
TNPO1,H3-5
LBR,H3-5
KAT5,H3-5
SP100,H3-5
SMARCA4,H3-5
IPO4,H3-5
H4C11,H3-5
H2BC12,H3-5
PHF8,H3-5
TRIM33,H3-5
WDR5,H3-5
H3C12,H3-5
DNMT1,H3-5
MPHOSPH8,H3-5
H3-4,H3-5
H3-3A,H3-5
PYGO2,H3-5
H2BC21,H3-5
H3C14,H3-5
H2AC18,H3-5
H3C10,H3-5
ZZZ3,H3-5
KDM4A,H3-5
PPIE,H3-5
ATRX,H3-5
RBBP4,H3-5
PADI4,H3-5
ING1,H3-5
SPIN1,H3-5
H4C2,H3-5
H3C4,H3-5
H4C3,H3-5
MLLT3,H3-5
TP53BP1,H3-5
SIRT3,H3-5
ZCWPW2,H3-5
CBX1,H3-5
EHMT2,H3-5
ING4,H3-5
MORC3,H3-5
CBX6,H3-5
H3C15,H3-5
PBRM1,H3-5
CDY2A,H3-5
EHMT1,H3-5
BANF1,H3-5
KMT2A,H3-5
BANF2,H3-5
CHD4,H3-5
CDY2B,H3-5
H4-16,H3-5
H4C15,H3-5
H4C14,H3-5
SPHK2,H3-5
EGLN2,H3-5
H2BC11,H3-5
SIRT5,H3-5
H4C7,H3-5
RAG2,H3-5
H4C1,H3-5
H4C4,H3-5
UHRF1,H3-5
H4C12,H3-5
H3C1,H3-5
H4C13,H3-5
H4C9,H3-5
H3C11,H3-5
CHD1,H3-5
H2AC4,H3-5
H3C7,H3-5
H3C8,H3-5
H3C3,H3-5
H4C5,H3-5
H3C2,H3-5
H4C8,H3-5
H3C6,H3-5
TRIM66,H3-5
H3-2,H3-5
CBX5,H3C10
CBX7,H3C10
SUPT16H,H3C10
ASF1A,H3C10
INO80B,H3C10
BCL9,H3C10
ACTR5,H3C10
H4C6,H3C10
MLLT1,H3C10
H3-3B,H3C10
NASP,H3C10
DDB2,H3C10
POU5F1,H3C10
BARD1,H3C10
CREBBP,H3C10
EP300,H3C10
KAT2B,H3C10
DNMT3A,H3C10
MCM2,H3C10
KAT6A,H3C10
DIDO1,H3C10
TP53,H3C10
DNMT3L,H3C10
SETDB1,H3C10
RPS27A,H3C10
H2BC1,H3C10
SSRP1,H3C10
KAT6B,H3C10
AIRE,H3C10
SPINDOC,H3C10
H2AC1,H3C10
DDB1,H3C10
PYGO1,H3C10
CDY1,H3C10
CDY1B,H3C10
H2AC8,H3C10
ING2,H3C10
BPTF,H3C10
H1-4,H3C10
H2AZ2,H3C10
CBX2,H3C10
KMT2E,H3C10
NSD3,H3C10
SGF29,H3C10
RUVBL1,H3C10
H2BC4,H3C10
SOX2,H3C10
SMARCE1,H3C10
CARM1,H3C10
DNMT3B,H3C10
H1-10,H3C10
H2AC20,H3C10
H3C13,H3C10
ARID2,H3C10
CBX3,H3C10
TNPO1,H3C10
CENPA,H3C10
H3-5,H3C10
TRIM24,H3C10
SMARCB1,H3C10
H2AC7,H3C10
PHF10,H3C10
SP100,H3C10
SMARCA4,H3C10
H1-0,H3C10
IPO4,H3C10
H2AB2,H3C10
H4C11,H3C10
H2BC7,H3C10
H2BC12,H3C10
PHF8,H3C10
TRIM33,H3C10
WDR5,H3C10
H3C12,H3C10
DNMT1,H3C10
MPHOSPH8,H3C10
H3-4,H3C10
H3-3A,H3C10
PYGO2,H3C10
H2BC21,H3C10
H3C14,H3C10
CGAS,H3C10
ZZZ3,H3C10
KDM4A,H3C10
PPIE,H3C10
ATRX,H3C10
PHF1,H3C10
ING1,H3C10
SPIN1,H3C10
H2BC10,H3C10
H4C2,H3C10
H3C4,H3C10
H2AC6,H3C10
H4C3,H3C10
MLLT3,H3C10
TP53BP1,H3C10
SIRT3,H3C10
ZCWPW2,H3C10
BRPF1,H3C10
CBX1,H3C10
BRD7,H3C10
SMARCD1,H3C10
EHMT2,H3C10
ING4,H3C10
DOT1L,H3C10
MORC3,H3C10
CBX6,H3C10
KMT5A,H3C10
H3C15,H3C10
PBRM1,H3C10
SETD2,H3C10
UBA52,H3C10
ACTL6A,H3C10
CDY2A,H3C10
EHMT1,H3C10
MACROH2A1,H3C10
H2AX,H3C10
KMT2A,H3C10
CHD4,H3C10
CDY2B,H3C10
UBC,H3C10
H4-16,H3C10
H2BC8,H3C10
SMARCC2,H3C10
H4C15,H3C10
H4C14,H3C10
RUVBL2,H3C10
H2BC11,H3C10
SIRT5,H3C10
CDYL2,H3C10
UBB,H3C10
H4C1,H3C10
H2BU1,H3C10
H4C4,H3C10
UHRF1,H3C10
H4C12,H3C10
H3C1,H3C10
H4C13,H3C10
H4C9,H3C10
H2AB3,H3C10
H2BC3,H3C10
H3C11,H3C10
HDGFL2,H3C10
CHD1,H3C10
H2AC4,H3C10
H3C7,H3C10
H3C8,H3C10
H3C3,H3C10
H4C5,H3C10
H3C2,H3C10
H4C8,H3C10
H3C6,H3C10
H2BC6,H3C10
ACTB,H3C10
TRIM66,H3C10
INO80,H3C10
H3-2,H3C10
CBX5,CEBPA
PSMD10,CEBPA
SPI1,CEBPA
CDK4,CEBPA
CDK2,CEBPA
TP53,CEBPA
CEBPB,CEBPA
TRIB1,CEBPA
SMAD3,CEBPA
E2F1,CEBPA
PCBP2,CEBPA
HDAC1,CEBPA
FOXO1,CEBPA
CDKN1A,CEBPA
DDIT3,CEBPA
CBX5,H3C7
CBX7,H3C7
SUPT16H,H3C7
ASF1A,H3C7
INO80B,H3C7
BCL9,H3C7
ACTR5,H3C7
H4C6,H3C7
MLLT1,H3C7
H3-3B,H3C7
NASP,H3C7
DDB2,H3C7
POU5F1,H3C7
BARD1,H3C7
CREBBP,H3C7
EP300,H3C7
KAT2B,H3C7
DNMT3A,H3C7
MCM2,H3C7
KAT6A,H3C7
DIDO1,H3C7
TP53,H3C7
DNMT3L,H3C7
SETDB1,H3C7
RPS27A,H3C7
H2BC1,H3C7
SSRP1,H3C7
KAT6B,H3C7
AIRE,H3C7
SPINDOC,H3C7
H2AC1,H3C7
DDB1,H3C7
PYGO1,H3C7
CDY1,H3C7
CDY1B,H3C7
H2AC8,H3C7
ING2,H3C7
BPTF,H3C7
H1-4,H3C7
H2AZ2,H3C7
CBX2,H3C7
KMT2E,H3C7
NSD3,H3C7
SGF29,H3C7
RUVBL1,H3C7
H2BC4,H3C7
SOX2,H3C7
SMARCE1,H3C7
CARM1,H3C7
DNMT3B,H3C7
H1-10,H3C7
H2AC20,H3C7
H3C13,H3C7
ARID2,H3C7
CBX3,H3C7
TNPO1,H3C7
CENPA,H3C7
H3-5,H3C7
TRIM24,H3C7
SMARCB1,H3C7
H2AC7,H3C7
PHF10,H3C7
SP100,H3C7
SMARCA4,H3C7
H1-0,H3C7
IPO4,H3C7
H2AB2,H3C7
H4C11,H3C7
H2BC7,H3C7
H2BC12,H3C7
PHF8,H3C7
TRIM33,H3C7
WDR5,H3C7
H3C12,H3C7
DNMT1,H3C7
MPHOSPH8,H3C7
H3-4,H3C7
H3-3A,H3C7
PYGO2,H3C7
H2BC21,H3C7
H3C14,H3C7
H3C10,H3C7
CGAS,H3C7
ZZZ3,H3C7
KDM4A,H3C7
PPIE,H3C7
ATRX,H3C7
PHF1,H3C7
ING1,H3C7
SPIN1,H3C7
H2BC10,H3C7
H4C2,H3C7
H3C4,H3C7
H2AC6,H3C7
H4C3,H3C7
MLLT3,H3C7
TP53BP1,H3C7
SIRT3,H3C7
ZCWPW2,H3C7
BRPF1,H3C7
CBX1,H3C7
BRD7,H3C7
SMARCD1,H3C7
EHMT2,H3C7
ING4,H3C7
DOT1L,H3C7
MORC3,H3C7
CBX6,H3C7
KMT5A,H3C7
H3C15,H3C7
PBRM1,H3C7
SETD2,H3C7
UBA52,H3C7
ACTL6A,H3C7
CDY2A,H3C7
EHMT1,H3C7
MACROH2A1,H3C7
H2AX,H3C7
KMT2A,H3C7
CHD4,H3C7
CDY2B,H3C7
UBC,H3C7
H4-16,H3C7
H2BC8,H3C7
SMARCC2,H3C7
H4C15,H3C7
H4C14,H3C7
RUVBL2,H3C7
H2BC11,H3C7
SIRT5,H3C7
CDYL2,H3C7
UBB,H3C7
H4C1,H3C7
H2BU1,H3C7
H4C4,H3C7
UHRF1,H3C7
H4C12,H3C7
H3C1,H3C7
H4C13,H3C7
H4C9,H3C7
H2AB3,H3C7
H2BC3,H3C7
H3C11,H3C7
HDGFL2,H3C7
CHD1,H3C7
H2AC4,H3C7
H3C8,H3C7
H3C3,H3C7
H4C5,H3C7
H3C2,H3C7
H4C8,H3C7
H3C6,H3C7
H2BC6,H3C7
ACTB,H3C7
TRIM66,H3C7
INO80,H3C7
H3-2,H3C7
CBX5,H3C8
CBX7,H3C8
SUPT16H,H3C8
ASF1A,H3C8
INO80B,H3C8
BCL9,H3C8
ACTR5,H3C8
H4C6,H3C8
MLLT1,H3C8
H3-3B,H3C8
NASP,H3C8
DDB2,H3C8
POU5F1,H3C8
BARD1,H3C8
CREBBP,H3C8
EP300,H3C8
KAT2B,H3C8
DNMT3A,H3C8
MCM2,H3C8
KAT6A,H3C8
DIDO1,H3C8
TP53,H3C8
DNMT3L,H3C8
SETDB1,H3C8
RPS27A,H3C8
H2BC1,H3C8
SSRP1,H3C8
KAT6B,H3C8
AIRE,H3C8
SPINDOC,H3C8
H2AC1,H3C8
DDB1,H3C8
PYGO1,H3C8
CDY1,H3C8
CDY1B,H3C8
H2AC8,H3C8
ING2,H3C8
BPTF,H3C8
H1-4,H3C8
H2AZ2,H3C8
CBX2,H3C8
KMT2E,H3C8
NSD3,H3C8
SGF29,H3C8
RUVBL1,H3C8
H2BC4,H3C8
SOX2,H3C8
SMARCE1,H3C8
CARM1,H3C8
DNMT3B,H3C8
H1-10,H3C8
H2AC20,H3C8
H3C13,H3C8
ARID2,H3C8
CBX3,H3C8
TNPO1,H3C8
CENPA,H3C8
H3-5,H3C8
TRIM24,H3C8
SMARCB1,H3C8
H2AC7,H3C8
PHF10,H3C8
SP100,H3C8
SMARCA4,H3C8
H1-0,H3C8
IPO4,H3C8
H2AB2,H3C8
H4C11,H3C8
H2BC7,H3C8
H2BC12,H3C8
PHF8,H3C8
TRIM33,H3C8
WDR5,H3C8
H3C12,H3C8
DNMT1,H3C8
MPHOSPH8,H3C8
H3-4,H3C8
H3-3A,H3C8
PYGO2,H3C8
H2BC21,H3C8
H3C14,H3C8
H3C10,H3C8
CGAS,H3C8
ZZZ3,H3C8
KDM4A,H3C8
PPIE,H3C8
ATRX,H3C8
PHF1,H3C8
ING1,H3C8
SPIN1,H3C8
H2BC10,H3C8
H4C2,H3C8
H3C4,H3C8
H2AC6,H3C8
H4C3,H3C8
MLLT3,H3C8
TP53BP1,H3C8
SIRT3,H3C8
ZCWPW2,H3C8
BRPF1,H3C8
CBX1,H3C8
BRD7,H3C8
SMARCD1,H3C8
EHMT2,H3C8
ING4,H3C8
DOT1L,H3C8
MORC3,H3C8
CBX6,H3C8
KMT5A,H3C8
H3C15,H3C8
PBRM1,H3C8
SETD2,H3C8
UBA52,H3C8
ACTL6A,H3C8
CDY2A,H3C8
EHMT1,H3C8
MACROH2A1,H3C8
H2AX,H3C8
KMT2A,H3C8
CHD4,H3C8
CDY2B,H3C8
UBC,H3C8
H4-16,H3C8
H2BC8,H3C8
SMARCC2,H3C8
H4C15,H3C8
H4C14,H3C8
RUVBL2,H3C8
H2BC11,H3C8
SIRT5,H3C8
CDYL2,H3C8
UBB,H3C8
H4C1,H3C8
H2BU1,H3C8
H4C4,H3C8
UHRF1,H3C8
H4C12,H3C8
H3C1,H3C8
H4C13,H3C8
H4C9,H3C8
H2AB3,H3C8
H2BC3,H3C8
H3C11,H3C8
HDGFL2,H3C8
CHD1,H3C8
H2AC4,H3C8
H3C7,H3C8
H3C3,H3C8
H4C5,H3C8
H3C2,H3C8
H4C8,H3C8
H3C6,H3C8
H2BC6,H3C8
ACTB,H3C8
TRIM66,H3C8
INO80,H3C8
H3-2,H3C8
CBX5,H3C6
CBX7,H3C6
SUPT16H,H3C6
ASF1A,H3C6
INO80B,H3C6
BCL9,H3C6
ACTR5,H3C6
H4C6,H3C6
MLLT1,H3C6
H3-3B,H3C6
KDM6B,H3C6
NASP,H3C6
DDB2,H3C6
POU5F1,H3C6
BARD1,H3C6
CREBBP,H3C6
EP300,H3C6
KAT2B,H3C6
DNMT3A,H3C6
MCM2,H3C6
KAT6A,H3C6
DIDO1,H3C6
TP53,H3C6
DNMT3L,H3C6
SETDB1,H3C6
RPS27A,H3C6
H2BC1,H3C6
SSRP1,H3C6
KAT6B,H3C6
AIRE,H3C6
SPINDOC,H3C6
H2AC1,H3C6
DDB1,H3C6
PYGO1,H3C6
CDY1,H3C6
CDY1B,H3C6
H2AC8,H3C6
ING2,H3C6
BPTF,H3C6
H1-4,H3C6
H2AZ2,H3C6
CBX2,H3C6
KMT2E,H3C6
NSD3,H3C6
SGF29,H3C6
RUVBL1,H3C6
H2BC4,H3C6
SOX2,H3C6
SMARCE1,H3C6
CARM1,H3C6
DNMT3B,H3C6
H1-10,H3C6
H2AC20,H3C6
H3C13,H3C6
ARID2,H3C6
CBX3,H3C6
TNPO1,H3C6
CENPA,H3C6
H3-5,H3C6
TRIM24,H3C6
SMARCB1,H3C6
H2AC7,H3C6
PHF10,H3C6
SP100,H3C6
SMARCA4,H3C6
H1-0,H3C6
IPO4,H3C6
H2AB2,H3C6
H4C11,H3C6
H2BC7,H3C6
H2BC12,H3C6
PHF8,H3C6
TRIM33,H3C6
WDR5,H3C6
H3C12,H3C6
DNMT1,H3C6
MPHOSPH8,H3C6
H3-4,H3C6
H3-3A,H3C6
PYGO2,H3C6
H2BC21,H3C6
H3C14,H3C6
H3C10,H3C6
CGAS,H3C6
ZZZ3,H3C6
KDM4A,H3C6
PPIE,H3C6
ATRX,H3C6
PHF1,H3C6
ING1,H3C6
SPIN1,H3C6
H2BC10,H3C6
H4C2,H3C6
H3C4,H3C6
H2AC6,H3C6
H4C3,H3C6
MLLT3,H3C6
TP53BP1,H3C6
SIRT3,H3C6
ZCWPW2,H3C6
BRPF1,H3C6
CBX1,H3C6
BRD7,H3C6
SMARCD1,H3C6
EHMT2,H3C6
ING4,H3C6
DOT1L,H3C6
MORC3,H3C6
CBX6,H3C6
KMT5A,H3C6
H3C15,H3C6
PBRM1,H3C6
SETD2,H3C6
UBA52,H3C6
ACTL6A,H3C6
CDY2A,H3C6
EHMT1,H3C6
MACROH2A1,H3C6
H2AX,H3C6
KMT2A,H3C6
CHD4,H3C6
CDY2B,H3C6
UBC,H3C6
H4-16,H3C6
H2BC8,H3C6
SMARCC2,H3C6
H4C15,H3C6
H4C14,H3C6
RUVBL2,H3C6
H2BC11,H3C6
SIRT5,H3C6
CDYL2,H3C6
UBB,H3C6
H4C1,H3C6
H2BU1,H3C6
H4C4,H3C6
UHRF1,H3C6
H4C12,H3C6
H3C1,H3C6
H4C13,H3C6
H4C9,H3C6
H2AB3,H3C6
H2BC3,H3C6
H3C11,H3C6
HDGFL2,H3C6
CHD1,H3C6
H2AC4,H3C6
H3C7,H3C6
H3C8,H3C6
H3C3,H3C6
H4C5,H3C6
H3C2,H3C6
H4C8,H3C6
H2BC6,H3C6
ACTB,H3C6
TRIM66,H3C6
INO80,H3C6
H3-2,H3C6
CBX5,H3C13
CBX7,H3C13
VRK1,H3C13
APEX1,H3C13
POLR2C,H3C13
PAF1,H3C13
POLR2I,H3C13
MPO,H3C13
SUPT4H1,H3C13
MED31,H3C13
ASF1A,H3C13
TBP,H3C13
BCL9,H3C13
MED28,H3C13
H4C6,H3C13
FOXA1,H3C13
MED17,H3C13
MLLT1,H3C13
TAF4,H3C13
H3-3B,H3C13
NASP,H3C13
MED10,H3C13
CDK7,H3C13
MED4,H3C13
SRSF1,H3C13
GTF2H4,H3C13
BARD1,H3C13
MNAT1,H3C13
KMT2C,H3C13
CREBBP,H3C13
MED15,H3C13
BRD4,H3C13
ASF1B,H3C13
MED26,H3C13
KAT2B,H3C13
TAF12,H3C13
HAT1,H3C13
RBBP5,H3C13
DNMT3A,H3C13
MCM2,H3C13
MED20,H3C13
KAT6A,H3C13
GTF2H1,H3C13
DAXX,H3C13
DIDO1,H3C13
MED9,H3C13
CBX8,H3C13
DNMT3L,H3C13
SETDB1,H3C13
RPS27A,H3C13
POLR2D,H3C13
GTF2H2,H3C13
MED21,H3C13
SMARCA5,H3C13
GTF2E1,H3C13
ERCC3,H3C13
MED7,H3C13
KAT6B,H3C13
H2BC5,H3C13
MED8,H3C13
AIRE,H3C13
MED27,H3C13
POLR2J,H3C13
MED11,H3C13
SPINDOC,H3C13
H2AZ1,H3C13
MED30,H3C13
TAF10,H3C13
LEO1,H3C13
MED1,H3C13
POLR2G,H3C13
PYGO1,H3C13
CDY1,H3C13
CDY1B,H3C13
H2AC8,H3C13
ING2,H3C13
BPTF,H3C13
H1-4,H3C13
CBX2,H3C13
RAD9A,H3C13
KMT2E,H3C13
TAF7,H3C13
NSD3,H3C13
SGF29,H3C13
SUZ12,H3C13
SUPT6H,H3C13
EZH2,H3C13
ING3,H3C13
H2BC4,H3C13
SOX11,H3C13
SOX2,H3C13
MED14,H3C13
POLR2L,H3C13
MED16,H3C13
CARM1,H3C13
MED25,H3C13
H2AC14,H3C13
DNMT3B,H3C13
H2AC20,H3C13
H2AC21,H3C13
CBX3,H3C13
TNPO1,H3C13
SUV39H1,H3C13
SPTY2D1,H3C13
H3-5,H3C13
LBR,H3C13
TAF3,H3C13
KAT5,H3C13
TRIM24,H3C13
GTF2F2,H3C13
ASH2L,H3C13
JARID2,H3C13
POLR2K,H3C13
SP100,H3C13
H1-0,H3C13
DPY30,H3C13
IPO4,H3C13
H4C11,H3C13
GTF2E2,H3C13
H2BC7,H3C13
H2BC12,H3C13
PHF8,H3C13
TRIM33,H3C13
WDR5,H3C13
H2AC13,H3C13
H2AC11,H3C13
H3C12,H3C13
DNMT1,H3C13
H2AC17,H3C13
TAF11,H3C13
CTR9,H3C13
TAF13,H3C13
MPHOSPH8,H3C13
H3-4,H3C13
H3-3A,H3C13
CDC73,H3C13
MED23,H3C13
PYGO2,H3C13
H2BC21,H3C13
H3C14,H3C13
H2AC18,H3C13
H3C10,H3C13
CHD1L,H3C13
TAF5,H3C13
PRMT6,H3C13
CGAS,H3C13
GTF2B,H3C13
ZZZ3,H3C13
KDM4A,H3C13
PPIE,H3C13
TAF8,H3C13
ATRX,H3C13
RBBP4,H3C13
HDAC1,H3C13
MED18,H3C13
PHF1,H3C13
PADI4,H3C13
ING1,H3C13
SPIN1,H3C13
H2BC13,H3C13
H2AC12,H3C13
H2BC10,H3C13
H4C2,H3C13
H3C4,H3C13
H2AC6,H3C13
H4C3,H3C13
TAF2,H3C13
RBBP7,H3C13
MLLT3,H3C13
PSIP1,H3C13
TAF9,H3C13
POLR2B,H3C13
TP53BP1,H3C13
SIRT3,H3C13
NSD2,H3C13
ZCWPW2,H3C13
BRPF1,H3C13
RTF1,H3C13
ERCC2,H3C13
CBX1,H3C13
GTF2F1,H3C13
EHMT2,H3C13
GTF2A2,H3C13
ING4,H3C13
DOT1L,H3C13
MORC3,H3C13
CBX6,H3C13
KMT5A,H3C13
H3C15,H3C13
POLR2F,H3C13
PBRM1,H3C13
SETD2,H3C13
UBA52,H3C13
TAF6,H3C13
CDY2A,H3C13
TAF1,H3C13
POLR2H,H3C13
EHMT1,H3C13
MACROH2A1,H3C13
TCEA1,H3C13
BANF1,H3C13
KMT2A,H3C13
H2AJ,H3C13
BANF2,H3C13
MED24,H3C13
CHD4,H3C13
CDY2B,H3C13
UBC,H3C13
H4-16,H3C13
GTF2H3,H3C13
H2BC8,H3C13
H2BC18,H3C13
GTF2A1,H3C13
WDR61,H3C13
POLR2A,H3C13
H4C15,H3C13
H4C14,H3C13
SPHK2,H3C13
EGLN2,H3C13
SUPT5H,H3C13
H2AC19,H3C13
GTF2H5,H3C13
H2BC11,H3C13
SIRT5,H3C13
CDYL2,H3C13
H2BC17,H3C13
H4C7,H3C13
H2BC14,H3C13
POLR2E,H3C13
RAG2,H3C13
UBB,H3C13
H4C1,H3C13
H2BC9,H3C13
H2BU1,H3C13
H4C4,H3C13
UHRF1,H3C13
H4C12,H3C13
H3C1,H3C13
H4C13,H3C13
H4C9,H3C13
H2BS1,H3C13
MED29,H3C13
MED6,H3C13
H2AC15,H3C13
MED22,H3C13
H2AC16,H3C13
H2BC3,H3C13
H3C11,H3C13
HDGFL2,H3C13
CHD1,H3C13
H2AC4,H3C13
H2BC15,H3C13
H3C7,H3C13
H3C8,H3C13
H3C3,H3C13
H4C5,H3C13
H3C2,H3C13
H4C8,H3C13
H3C6,H3C13
H2BC6,H3C13
TRIM66,H3C13
CCNH,H3C13
MED19,H3C13
H3-2,H3C13
CBX5,H3C12
CBX7,H3C12
SUPT16H,H3C12
MPO,H3C12
KAT2A,H3C12
ASF1A,H3C12
INO80B,H3C12
BCL9,H3C12
ACTR5,H3C12
H4C6,H3C12
FOXA1,H3C12
MLLT1,H3C12
H3-3B,H3C12
NASP,H3C12
DDB2,H3C12
SRSF1,H3C12
POU5F1,H3C12
BARD1,H3C12
CREBBP,H3C12
EP300,H3C12
BRD4,H3C12
ASF1B,H3C12
KAT2B,H3C12
HAT1,H3C12
DNMT3A,H3C12
MCM2,H3C12
KAT6A,H3C12
DAXX,H3C12
DIDO1,H3C12
TP53,H3C12
CBX8,H3C12
DNMT3L,H3C12
SETDB1,H3C12
RPS27A,H3C12
H2BC1,H3C12
SSRP1,H3C12
KAT6B,H3C12
H2BC5,H3C12
AIRE,H3C12
SPINDOC,H3C12
H2AC1,H3C12
CHAF1A,H3C12
DDB1,H3C12
PYGO1,H3C12
CDY1,H3C12
CDY1B,H3C12
H2AC8,H3C12
ING2,H3C12
BPTF,H3C12
H1-4,H3C12
H2AZ2,H3C12
CBX2,H3C12
RAD9A,H3C12
KMT2E,H3C12
NSD3,H3C12
SGF29,H3C12
RUVBL1,H3C12
SUPT6H,H3C12
ING3,H3C12
H2BC4,H3C12
SOX2,H3C12
SMARCE1,H3C12
CARM1,H3C12
DNMT3B,H3C12
H1-10,H3C12
H2AC20,H3C12
H3C13,H3C12
ARID2,H3C12
CBX3,H3C12
TNPO1,H3C12
CENPA,H3C12
SUV39H1,H3C12
H3-5,H3C12
LBR,H3C12
KAT5,H3C12
TRIM24,H3C12
SMARCB1,H3C12
H2AC7,H3C12
JARID2,H3C12
PHF10,H3C12
SP100,H3C12
SMARCA4,H3C12
H1-0,H3C12
IPO4,H3C12
H2AB2,H3C12
H4C11,H3C12
H2BC7,H3C12
H2BC12,H3C12
PHF8,H3C12
TRIM33,H3C12
WDR5,H3C12
DNMT1,H3C12
MPHOSPH8,H3C12
H3-4,H3C12
H3-3A,H3C12
PYGO2,H3C12
H2BC21,H3C12
H3C14,H3C12
H2AC18,H3C12
H3C10,H3C12
MTF2,H3C12
CGAS,H3C12
ZZZ3,H3C12
KDM4A,H3C12
PPIE,H3C12
ATRX,H3C12
RBBP4,H3C12
HDAC1,H3C12
PHF1,H3C12
PADI4,H3C12
ING1,H3C12
SPIN1,H3C12
H2BC13,H3C12
H2BC10,H3C12
H4C2,H3C12
H3C4,H3C12
H2AC6,H3C12
H4C3,H3C12
RBBP7,H3C12
MLLT3,H3C12
TP53BP1,H3C12
SIRT3,H3C12
ZCWPW2,H3C12
BRPF1,H3C12
CBX1,H3C12
BRD7,H3C12
SMARCD1,H3C12
EHMT2,H3C12
YWHAZ,H3C12
ING4,H3C12
DOT1L,H3C12
MORC3,H3C12
CBX6,H3C12
KMT5A,H3C12
H3C15,H3C12
PBRM1,H3C12
SETD2,H3C12
UBA52,H3C12
ACTL6A,H3C12
CDY2A,H3C12
EHMT1,H3C12
MACROH2A1,H3C12
BANF1,H3C12
H2AX,H3C12
KMT2A,H3C12
BANF2,H3C12
CHD4,H3C12
CDY2B,H3C12
UBC,H3C12
H4-16,H3C12
H2BC8,H3C12
SMARCC2,H3C12
H4C15,H3C12
H4C14,H3C12
SPHK2,H3C12
EGLN2,H3C12
RUVBL2,H3C12
H2BC11,H3C12
SIRT5,H3C12
CDYL2,H3C12
H2BC17,H3C12
H4C7,H3C12
RAG2,H3C12
UBB,H3C12
H4C1,H3C12
H2BU1,H3C12
H4C4,H3C12
UHRF1,H3C12
H4C12,H3C12
H3C1,H3C12
H4C13,H3C12
H4C9,H3C12
H2AB3,H3C12
H2BC3,H3C12
H3C11,H3C12
HDGFL2,H3C12
CHD1,H3C12
H2AC4,H3C12
PHF19,H3C12
H3C7,H3C12
H3C8,H3C12
H3C3,H3C12
H4C5,H3C12
H3C2,H3C12
H4C8,H3C12
H3C6,H3C12
H2BC6,H3C12
ACTB,H3C12
TRIM66,H3C12
INO80,H3C12
H3-2,H3C12
CBX5,H3C11
CBX7,H3C11
SUPT16H,H3C11
ASF1A,H3C11
INO80B,H3C11
BCL9,H3C11
ACTR5,H3C11
H4C6,H3C11
MLLT1,H3C11
H3-3B,H3C11
NASP,H3C11
DDB2,H3C11
POU5F1,H3C11
BARD1,H3C11
CREBBP,H3C11
EP300,H3C11
KAT2B,H3C11
DNMT3A,H3C11
MCM2,H3C11
KAT6A,H3C11
DIDO1,H3C11
TP53,H3C11
DNMT3L,H3C11
SETDB1,H3C11
RPS27A,H3C11
H2BC1,H3C11
SSRP1,H3C11
KAT6B,H3C11
AIRE,H3C11
SPINDOC,H3C11
H2AC1,H3C11
DDB1,H3C11
PYGO1,H3C11
CDY1,H3C11
CDY1B,H3C11
H2AC8,H3C11
ING2,H3C11
BPTF,H3C11
H1-4,H3C11
H2AZ2,H3C11
CBX2,H3C11
KMT2E,H3C11
NSD3,H3C11
SGF29,H3C11
RUVBL1,H3C11
H2BC4,H3C11
SOX2,H3C11
SMARCE1,H3C11
CARM1,H3C11
DNMT3B,H3C11
H1-10,H3C11
H2AC20,H3C11
H3C13,H3C11
ARID2,H3C11
CBX3,H3C11
TNPO1,H3C11
CENPA,H3C11
H3-5,H3C11
TRIM24,H3C11
SMARCB1,H3C11
H2AC7,H3C11
PHF10,H3C11
SP100,H3C11
SMARCA4,H3C11
H1-0,H3C11
IPO4,H3C11
H2AB2,H3C11
H4C11,H3C11
H2BC7,H3C11
H2BC12,H3C11
PHF8,H3C11
TRIM33,H3C11
WDR5,H3C11
H3C12,H3C11
DNMT1,H3C11
MPHOSPH8,H3C11
H3-4,H3C11
H3-3A,H3C11
PYGO2,H3C11
H2BC21,H3C11
H3C14,H3C11
H3C10,H3C11
CGAS,H3C11
ZZZ3,H3C11
KDM4A,H3C11
PPIE,H3C11
ATRX,H3C11
PHF1,H3C11
ING1,H3C11
SPIN1,H3C11
H2BC10,H3C11
H4C2,H3C11
H3C4,H3C11
H2AC6,H3C11
H4C3,H3C11
MLLT3,H3C11
TP53BP1,H3C11
SIRT3,H3C11
ZCWPW2,H3C11
BRPF1,H3C11
CBX1,H3C11
BRD7,H3C11
SMARCD1,H3C11
EHMT2,H3C11
ING4,H3C11
DOT1L,H3C11
MORC3,H3C11
CBX6,H3C11
KMT5A,H3C11
H3C15,H3C11
